2024-06-05 15:52:30,2024-06-05 15:52:40,3,6
2024-06-05 15:52:40,2024-06-05 15:52:50,3,2
2024-06-05 15:52:40,2024-06-05 15:52:50,2,7
2024-06-05 15:52:40,2024-06-05 15:52:50,1,8
2024-06-05 15:52:40,2024-06-05 15:52:50,3,7
2024-06-05 15:52:40,2024-06-05 15:52:50,1,8
2024-06-05 15:52:40,2024-06-05 15:52:50,3,7
2024-06-05 15:52:40,2024-06-05 15:52:50,2,7
2024-06-05 15:52:40,2024-06-05 15:52:50,1,8
2024-06-05 15:52:50,2024-06-05 15:53:00,1,8
2024-06-05 15:52:50,2024-06-05 15:53:00,2,6
2024-06-05 15:53:00,2024-06-05 15:53:10,3,8
2024-06-05 15:53:00,2024-06-05 15:53:10,2,7
2024-06-05 15:53:00,2024-06-05 15:53:10,1,6
